StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand
20781,GOLD EAR MUFF HEADPHONES,77,41,1.9130489009852765,373.17,5.230975609756097,34,0.1
22135,LADLE LOVE HEART PINK,935,58,37.192754239731755,372.54,0.4179310344827586,40,1.27
84680,CLASSICAL ROSE URN,94,17,11.175406296075009,372.3,7.06764705882353,14,0.13
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,631,46,30.65047619240615,371.65,1.0443478260869565,28,0.86
22345,PARTY PIZZA DISH BLUE POLKADOT,1032,50,35.42324844804955,371.46,0.5912,33,1.4
46126A,ELVIS WALLHANGING / CURTAIN,297,34,13.634423510230565,371.25,1.25,23,0.4
16219,HOUSE SHAPE PENCIL SHARPENER,3206,66,92.85307842228049,371.01,0.12515151515151515,58,4.34
23039,T-LIGHT HOLDER SILVER HEART HANDLE,192,23,5.5808821040484755,370.79999999999995,1.9369565217391302,22,0.26
84563B,BLUE & WHITE BREAKFAST TRAY,96,37,2.385831551512427,370.2,4.40945945945946,27,0.13
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,146,47,2.2768594174126124,369.6,2.5404255319148934,42,0.2
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,93,29,3.2664890538491416,368.25,4.798275862068966,26,0.13
21520,BOOZE & WOMEN GREETING CARD ,890,68,7.911328160128564,368.04,0.4173529411764706,61,1.21
35915A,CREAM KNITTED HEN,288,1,1.0,365.76,1.27,1,0.39
84901,BLACK FACE LAMB WITH PANTS,98,56,0.8790490729915326,365.34,3.737142857142857,44,0.13
22447,PIN CUSHION BABUSHKA BLUE,117,29,2.770801310357318,364.65000000000003,3.2051724137931035,26,0.16
85204,HANGING WOOD AND FELT FLOWER,2150,81,62.36125587709008,364.62,0.2962962962962963,69,2.91
90161D,ANT COPPER PINK BOUDICCA BRACELET,74,24,2.282574188835104,363.85,4.847916666666667,18,0.1
22511,DOORSTOP RUSSIAN DOLL RETROSPOT,100,35,3.5408777338465707,363.48,3.7294285714285715,31,0.14
46776A,WOVEN BUBBLE GUM CUSHION COVER,190,20,26.56174534531708,363.3,4.3950000000000005,19,0.26
46776F,WOVEN ROSE GARDEN CUSHION COVER ,172,17,28.442666789836128,363.0,4.514705882352941,13,0.23
84905,PINK BUTTERFLY CUSHION COVER ,145,17,9.02162434832846,362.55,4.079411764705883,16,0.2
35922,EASTER BUNNY WREATH,76,21,4.1530252885841,362.2,4.916666666666667,20,0.1
90082B,DIAMANTE BOW BROOCH RED COLOUR,57,24,1.8371173070873836,361.95,6.349999999999999,18,0.08
90198B,VINTAGE ROSE BEAD BRACELET BLACK,85,32,2.2231824762220134,361.25,4.25,22,0.12
22559,SEASIDE FRISBEE ,303,21,12.59988662080508,360.51,1.231904761904762,21,0.41
21678,PAISLEY PATTERN  STICKERS,515,46,17.36742745002506,358.78999999999996,0.8193478260869564,39,0.7
22259,FELT FARM ANIMAL HEN,478,35,26.00785272492415,358.46,1.155142857142857,31,0.65
21017,RED BIRD HOUSE TREE DECORATION,548,39,32.56083271755283,358.28,0.8025641025641026,32,0.74
16216,LETTER SHAPE PENCIL SHARPENER,4135,79,180.23160925960352,358.18,0.12607594936708863,69,5.6
47579,TEA TIME BREAKFAST BASKET,170,44,3.338227555684402,357.0,2.1,37,0.23
22555,PLASTERS IN TIN MR STRONG ,228,11,25.223365790833345,357.0,1.6318181818181818,11,0.31
37482P,CUBIC MUG PINK POLKADOT,532,44,22.46839452748474,356.52,1.028181818181818,36,0.72
84918,CREAM CUSHION COVER WITH FLOWERS,103,14,13.07732707843937,355.85,6.235714285714286,13,0.14
84509B,FAIRY CAKE PLACEMATS,100,22,4.827769599655653,355.8,3.713636363636364,20,0.14
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,249,26,8.467221867522202,355.53000000000003,1.5853846153846154,25,0.34
35004P,SET OF 3 PINK FLYING DUCKS,84,21,4.08656334834051,354.6,5.040476190476191,17,0.11
21729,SMALL MARAKESH METAL  LANTERN ,114,24,6.529198632497612,354.5,3.2291666666666665,19,0.15
22039,BOTANICAL LILY GIFT WRAP,850,30,14.283661593084148,353.0,0.41466666666666663,27,1.15
78033,FLAG OF ST GEORGE CHAIR,73,14,4.610666086179062,352.75,5.464285714285714,13,0.1
79191B,RETRO PLASTIC POLKA TRAY,451,53,19.723690013543685,351.66999999999996,0.8458490566037735,46,0.61
72487,ROSES WHITE ROUND CANDLE,826,13,126.29305561841433,351.62,0.9776923076923077,13,1.12
84809B,PINK CHRYSANTHEMUMS ART FLOWER,296,8,48.26119411227676,351.6,1.7875,7,0.4
18094C,WHITE AND BLUE CERAMIC OIL BURNER,312,39,5.53933303984476,351.6,1.1884615384615385,21,0.42
23337,EGG FRYING PAN MINT ,169,60,2.174518584295459,351.52000000000004,2.08,49,0.23
84741C,CITRUS GARLAND FELT FLOWERS ,180,48,3.0701029160100837,351.0,1.95,42,0.24
21529,RED RETROSPOT TOASTRACK,104,35,2.64002801105588,349.8,3.4214285714285713,32,0.14
35471A,SET OF 3 BIRD L.BLUE FEATHER,360,56,8.966315028750953,349.2,1.1857142857142857,41,0.49
72750A,"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",177,8,39.75078615574791,349.15000000000003,2.45,8,0.24
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,78,7,16.324098458297488,347.7,4.835714285714286,7,0.11
47563A,RETRO LONGBOARD IRONING BOARD COVER,224,62,5.522991701491459,347.5,1.9758064516129032,39,0.3
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1026,76,23.56805747899757,347.19,0.4244736842105263,58,1.39
84402D,PINK DRESS JEWELLERY STAND ,371,11,31.692557199099312,346.85,1.6136363636363635,9,0.5
46000R,POLYESTER FILLER PAD 45x30cm,239,59,4.724929223383648,346.55,1.45,42,0.32
23576,SNACK TRAY RED VINTAGE DOILY,185,30,8.489682717491753,346.35,1.94,28,0.25
23150,IVORY SWEETHEART SOAP DISH,139,40,2.3313636374998237,346.11,2.49,33,0.19
17129D,CLEAR COLOUR GLASS GEMS IN BAG,518,19,38.18644626516813,344.53999999999996,0.7615789473684211,12,0.7
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,178,23,7.287706905245223,343.02,2.0256521739130435,22,0.24
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,832,16,78.25087858931681,342.83,0.85625,13,1.13
17181,CIRCLE OF FRIENDS CANDLE HOLDER,294,30,16.56419070745998,341.7,2.1533333333333333,26,0.4
21757,LIGHTHOUSE PRINTED METAL SIGN,69,32,1.2471742253538987,341.55,4.95,15,0.09
37444C,PINK BREAKFAST CUP AND SAUCER ,1596,17,253.7860522056278,341.48,1.9923529411764709,14,2.16
20615,BLUE SPOTTY PASSPORT COVER,222,39,15.753285114630346,341.2,2.067948717948718,32,0.3
84509C,SET OF 4 POLKADOT PLACEMATS ,96,32,4.0080564029255195,340.8,3.725,29,0.13
20666,ECONOMY HOLIDAY PURSE,871,22,116.70298445235487,340.65,2.679090909090909,22,1.18
22813,PACK 3 BOXES BIRD PANETTONE ,177,14,24.4528027113368,340.33,2.551428571428571,11,0.24
23044,PAPER LANTERN 9 POINT HOLLY STAR S,82,20,4.655500425359912,340.3,4.15,19,0.11
75149N,STRING CRYSTALS NATURAL,272,25,6.893958707931652,340.0,1.25,18,0.37
21027,NINJA RABBIT PINK,276,48,4.795831523312719,339.3,1.2420833333333332,39,0.37
82076,BEECH WOOD PHOTO FRAME ,271,6,15.315569420255542,338.75,1.25,5,0.37
79323S,SILVER CHERRY LIGHTS,59,11,7.283855123116155,338.45000000000005,6.395454545454545,8,0.08
37444B,BLUE BREAKFAST CUP AND SAUCER ,1996,17,326.17385295719396,338.44,2.6182352941176474,14,2.7
84926D,LA PALMIERA TILE COASTER,762,39,21.81844482113598,337.89,0.7589743589743589,29,1.03
84081,WHITE CERAMIC PARTY SET (5PCS),94,15,9.28490838993707,337.58,4.078,14,0.13
84497,BUTTONS AND STRIPES NOTEBOOK ,90,34,2.1016927224181083,337.5,3.75,29,0.12
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,103,19,8.288652145310774,337.25,5.655263157894736,19,0.14
20976,12 PENCILS SMALL TUBE POSY,518,64,11.207592027176004,336.7,0.65,51,0.7
23661,MILK MAIDS MUG ,204,24,4.452649431127691,336.6,1.6499999999999997,23,0.28
23127,DOLLCRAFT GIRL NICOLE,68,12,3.1718458443950364,336.6,4.95,12,0.09
85086A,CANDY SPOT HEART DECORATION,396,50,5.162027761669333,336.59999999999997,0.85,44,0.54
82081,PINK HEARTS PHOTO ALBUM,159,12,8.812439554918429,336.25,3.0416666666666665,11,0.22
21004,ROSE DU SUD CHILDS APRON,79,34,1.296161892135348,335.75,4.25,28,0.11
84915,HAND TOWEL PINK FLOWER AND DAISY,208,18,24.166632860016918,335.5,4.08,15,0.28
84249D,FAIRY CAKE GREETINGS CARD,809,55,9.314808455661158,335.46,0.4189090909090909,48,1.1
22029,SPACE BOY BIRTHDAY CARD,805,53,10.53758219928444,333.78000000000003,0.41886792452830185,51,1.09
17109A,FLOWER FAIRY INCENSE LILY,709,13,85.78618321600064,333.61,1.1861538461538461,12,0.96
72801C,4 ROSE PINK DINNER CANDLES,528,22,51.20732834458829,332.15999999999997,1.0904545454545453,20,0.72
20695,FLORAL BLUE MONSTER,82,26,4.415357812837439,332.0,4.173076923076923,24,0.11
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,118,21,4.984738613770941,331.42,2.870952380952381,20,0.16
85024B,EAU DE NILE JEWELLED PHOTOFRAME,218,21,30.84878634642892,330.90000000000003,1.6404761904761902,19,0.3
23420,PANTRY HOOK TEA STRAINER ,159,28,5.004098849044181,330.72,2.08,26,0.22
37464,ROBOT MUG IN DISPLAY BOX,275,47,8.027070296148866,330.07,1.2419148936170212,45,0.37
72814,SET/3 CHRISTMAS BRIAR CANDLES,88,21,3.7231579018226935,330.0,3.75,18,0.12
84925A,WAKE UP COCKEREL WALL THERMOMETER,177,15,36.67268348901828,328.95,2.493333333333333,14,0.24
72811,SMALL ZINC/GLASS CANDLEHOLDER,441,20,35.17845482977509,328.77,1.2994999999999999,18,0.6
47592A,CAROUSEL DES CHILD'S OVERALL,156,32,5.160332572428303,327.59999999999997,2.1,28,0.21
23236,DOILEY BISCUIT TIN,120,13,11.64870412072981,327.59999999999997,2.8592307692307695,13,0.16
35912B,WHITE/PINK CHICK DECORATION,283,26,18.621121175862474,326.39,1.2353846153846153,22,0.38
90120B,BLUE MURANO TWIST BRACELET,77,21,3.087609647175843,325.5,4.166666666666667,17,0.1
22045,SPACE BOY GIFT WRAP,775,27,11.401129548678718,325.5,0.42,26,1.05
90209A,PURPLE ENAMEL+GLASS HAIR COMB,173,10,17.062304129929878,325.5,1.9949999999999999,7,0.23
85087,CANDY SPOT CUSHION COVER,113,21,5.352347059713061,325.11,2.947142857142857,21,0.15
23521,WALL ART CAT AND BIRD ,118,18,6.6969898613193655,324.98,2.7544444444444447,18,0.16
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,95,42,2.741368038482939,324.25,3.673809523809524,36,0.13
23521,CAT AND BIRD WALL ART,270,4,115.13904637437292,323.64,2.005,3,0.37
84898F,YELLOW FLOWERS FELT HANDBAG KIT,154,47,2.5597395219009096,323.4,2.1,37,0.21
20655,QUEEN OF SKIES LUGGAGE TAG,264,94,3.1324750451500423,321.02,1.2656382978723404,55,0.36
23205,CHARLOTTE BAG ALPHABET  DESIGN,400,22,20.847830453839425,320.5,0.838181818181818,22,0.54
85112,S/3 TEAR DROP CUT GLASS DECORATION,429,23,59.50218383742671,320.25,1.2173913043478262,20,0.58
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,156,49,2.2700355117243864,319.8,2.1124489795918366,39,0.21
84801B,WHITE HYDRANGEA ART FLOWER,202,16,16.345743584595144,319.8,2.009375,14,0.27
21243,PINK POLKADOT PLATE ,202,18,22.054892895990104,318.34,1.6766666666666667,18,0.27
23523,WALL ART TREASURE AHOY ,87,22,2.9677195466147586,317.97,3.708181818181818,21,0.12
23116,VEGETABLE GARDEN CHOPPING BOARD,70,17,8.395552043650676,317.7,4.902941176470589,17,0.09
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,136,6,33.58372621771841,317.0,4.716666666666667,6,0.18
90002D,FLOWER BURST SILVER RING CRYSTAL,91,21,10.52299070290064,316.25,3.7261904761904763,17,0.12
47597,NEW ENGLAND TEATOWELS,124,43,2.3320673673760086,316.2,2.55,34,0.17
23421,PANTRY HOOK SPATULA,152,26,5.112277830418121,316.16,2.08,24,0.21
16207B,PINK HEART RED HANDBAG,211,13,32.80791024065651,315.96,2.5200000000000005,12,0.29
90201B,BLACK ENAMEL FLOWER RING,107,18,3.455127855337922,315.65,2.95,14,0.14
47504G,ENGLISH ROSE TAPE MEASURE,256,47,5.686782962495991,315.44,1.2459574468085106,38,0.35
23037,CANDLE HOLDER SILVER MADELINE,193,18,5.062033485323458,315.29,1.7299999999999998,17,0.26
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,380,15,47.920569199258814,315.15,1.4233333333333333,15,0.51
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,74,26,2.110778201371384,314.5,4.25,21,0.1
84933A,LARGE GREEN PEONY FOLDING STOOL,131,6,36.7826952066684,314.34999999999997,4.716666666666666,5,0.18
22395,PAPERWEIGHT VINTAGE PAISLEY,214,33,6.4523310328574865,313.86,1.937272727272727,31,0.29
46000U,POLYESTER FILLER PAD 30CMx30CM,251,51,4.967265393573819,313.75,1.25,39,0.34
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,69,15,7.890319566224353,313.34999999999997,6.003333333333333,11,0.09
23130,MISELTOE HEART WREATH ,80,5,18.110770276274835,312.8,4.07,5,0.11
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,237,33,13.182503900659734,312.78000000000003,1.885757575757576,19,0.32
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,113,18,8.187548333440134,312.55,2.905555555555556,15,0.15
23339,EGG FRYING PAN BLUE ,150,58,2.3770428537097636,312.0,2.08,43,0.2
85202,HANGING WOOD AND FELT HEART,745,100,8.497622959369044,311.46,0.4194,79,1.01
35967,FOLK ART METAL STAR T-LIGHT HOLDER,786,59,9.248374839464764,310.08,0.39610169491525427,50,1.07
35911A,MULTICOLOUR RABBIT EGG WARMER,260,42,6.507924232540853,309.65,1.503809523809524,38,0.35
84933B,LARGE PINK PEONY FOLDING STOOL,136,6,36.46185221113522,309.15,3.408333333333333,5,0.18
21946,PARTY TIME DESIGN FLANNEL,579,30,45.50494478625372,307.81,0.7833333333333333,25,0.78
84706A,ENGLISH ROSE TABLE CLOCK,136,6,31.007525968168867,307.2,5.449999999999999,6,0.18
23478,WOODLAND LARGE PINK FELT HEART,278,10,57.87496100310661,307.18,1.2289999999999999,9,0.38
20688,BEAUTY SPEED EXPRESSO CUPS,462,9,138.45486629223257,306.9,4.45,9,0.63
23575,SNACK TRAY PAISLEY PARK,164,24,9.309493362512628,305.4,1.9375,22,0.22
21943,CAKES AND RABBITS DESIGN FLANNEL ,387,41,8.249390221367289,304.83,0.8353658536585366,37,0.52
23131,MISELTOE HEART WREATH WHITE,78,4,19.209372712298546,304.5,4.050000000000001,4,0.11
62095B,TURQOISE ICE CREAM SUNHAT,289,19,26.846433546228198,304.09000000000003,1.456315789473684,18,0.39
79303B,BLUE STAR BLOCK TABLE LAMP,103,4,43.022281049087425,303.85,2.95,4,0.14
22786,PILLOWCUSHION COVER PINK UNION JACK,51,17,1.5,303.45,5.95,17,0.07
21306,SET/4 DAISY MIRROR MAGNETS,669,57,16.027349745033458,302.9,1.0250877192982457,48,0.91
72801G,4 BURGUNDY WINE DINNER CANDLES,529,32,43.52380466573029,302.69,1.1203125,28,0.72
72753D,S/3 FLWR FAIRY SUMMER CANDLES,144,9,21.166010488516726,302.4,2.1,9,0.2
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,61,19,2.0433889978394295,301.95,4.95,14,0.08
22453,MEASURING TAPE RUSSIAN DOLL BLUE,102,27,2.3750843439814178,300.9,2.95,22,0.14
22852,ENAMEL DOG BOWL CREAM,76,3,22.03028218914441,300.48,4.206666666666667,3,0.1
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,575,49,45.185163268398576,300.15000000000003,0.6453061224489796,44,0.78
23396,LA JARDIN BOTANIQUE CUSHION COVER,80,23,1.5036188231122247,300.0,3.75,23,0.11
21132,SILVER STANDING GNOME   ,72,29,2.308689944770355,300.0,4.043103448275862,25,0.1
84984C,ORIENTAL BLUE CUSHION COVER ,218,7,47.132538553277506,299.7,3.192857142857143,6,0.3
84673B,BLUE FLY SWAT,420,80,7.728788858235802,299.46,0.76025,65,0.57
23440,PAINT YOUR OWN EGGS IN CRATE,164,5,62.32736156777375,299.36,2.022,5,0.22
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,1211,23,88.14379197221496,299.34999999999997,0.27956521739130435,20,1.64
79190A,RETRO PLASTIC 70'S TRAY,711,73,8.693911338881994,298.62,0.42,42,0.96
84522,PINK PARTY SUNGLASSES,178,20,22.209291559591616,298.5,1.9125,19,0.24
21028,NINJA RABBIT BLACK,237,40,5.195597248558704,297.64,1.387,31,0.32
20670,VIP HOLIDAY PURSE,664,22,87.41397750476445,296.48,2.955454545454546,20,0.9
84877B,GREEN ROUND COMPACT MIRROR,227,15,11.26224201649455,296.25,1.5833333333333333,13,0.31
21420,OYSTER TRINKET BOX,114,26,6.505855350847716,295.62,3.0415384615384613,21,0.15
21697,SET 5 MINI DOUGHNUT FRIDGE MAGNET ,372,7,83.67283225242741,295.08000000000004,1.4914285714285713,6,0.5
23126,DOLLCRAFT GIRL AMELIE KIT,66,8,12.848012631198204,294.7,4.8500000000000005,8,0.09
84533B,FAIRY CAKES ROUND NESTING BOXES,52,19,1.6276126096272243,293.8,5.813157894736842,17,0.07
16244A,MAXWELL 2 TONE PINK 60 PAGE PHOTO A,142,6,36.13124225191637,293.0,3.483333333333333,6,0.19
72801F,S/4 FESTIVE RED DINNER CANDLES,234,25,5.422791409105339,292.5,1.25,20,0.32
84800S,SMALL WHITE/PINK ROSE ART FLOWER,388,19,33.05267813905164,292.03999999999996,1.0989473684210527,19,0.53
22952,SET 72 CAKE CASES VINTAGE CHRISTMAS,672,4,288.0,291.6,0.5175000000000001,4,0.91
72130,COLUMBIAN CANDLE ROUND,741,52,24.56513949545926,291.57,0.5742307692307692,39,1.0
21401,BLUE PUDDING SPOON,1388,92,12.16159707368667,291.06,0.24717391304347824,72,1.88
20826,SILVER APERITIF GLASS,355,14,24.84910505386506,290.72,1.3478571428571429,11,0.48
85169B,BLACK LOVE BIRD CANDLE,280,46,6.8987151362700105,290.24,1.1958695652173912,31,0.38
47503G,ASS FLORAL PRINT TAPE MEASURE,235,25,8.660254037844387,289.19,1.2424,21,0.32
90120A,PINK MURANO TWIST BRACELET,68,21,2.4475449312476756,289.0,4.25,14,0.09
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,171,21,7.1922577420842915,288.99,1.6900000000000002,21,0.23
82011B,BATHROOM SCALES RUBBER DUCKS,84,39,2.3230930101059744,287.8,3.6679487179487182,23,0.11
90192,JADE DROP EARRINGS W FILIGREE,58,19,1.5082618476808298,287.1,4.95,10,0.08
17091B,JASMINE TEA INCENSE IN TIN,264,44,8.800105707610351,286.8,1.2227272727272727,35,0.36
23695,DOILY THANK YOU CARD,703,44,13.47950836927588,286.62,0.41727272727272724,41,0.95
84760S,SMALL HANGING GLASS+ZINC LANTERN,197,25,5.238638499966697,285.65,1.45,24,0.27
37413,ICON MUG REVOLUTIONARY,701,81,16.144782821260833,283.71,0.4112345679012346,52,0.95
84247N,PACK/12 BLUE FOLKART CARDS,96,39,3.3860872765678107,283.2,2.95,33,0.13
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,652,66,10.01309166351755,282.96999999999997,0.4577272727272727,57,0.88
22546,MINI JIGSAW FIDO,672,10,60.71573107523288,282.24,0.42000000000000004,10,0.91
21880,RED AND WHITE SPOT TAPE,434,35,9.19462758737885,282.09999999999997,0.65,35,0.59
85179A,GREEN BITTY LIGHT CHAIN,139,26,6.716798688019809,281.31,3.5561538461538467,24,0.19
21402,RED  EGG  SPOON,1589,103,14.389948794515425,280.98,0.24524271844660192,81,2.15
84625B,BLCK NEW BAROQUE CANDLESTICK CANDLE,180,17,9.766388940707639,279.0,2.3323529411764707,15,0.24
62096B,PURPLE/TURQ FLOWERS HANDBAG,209,47,4.853544247957621,278.75,1.3840425531914893,42,0.28
21025,SPACE FROG,221,36,5.404510168251158,278.5,1.3455555555555554,30,0.3
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,1037,15,174.95789969780347,277.19,2.742,13,1.41
44235,ASS COL CIRCLE MOBILE ,752,16,115.40941613808353,276.96000000000004,0.4125,12,1.02
23579,SNACK TRAY I LOVE LONDON,149,24,9.690780767516,276.15,1.9375,22,0.2
46118,FUNKY MONKEY CUSHION COVER,324,36,8.39727847068833,275.4,0.85,23,0.44
35920,FOUR RABBIT EASTER DECORATIONS,1065,20,213.45377288278306,275.25,1.1949999999999998,18,1.44
84977,WIRE FLOWER T-LIGHT HOLDER,220,41,3.0964180722326202,275.0,1.25,34,0.3
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,695,39,18.566908586701675,274.99,0.44384615384615383,30,0.94
84673A,PINK FLY SWAT,457,72,16.249082073508394,274.01,0.6466666666666667,57,0.62
35637C,PINK STRING CURTAIN WITH POLE,97,16,11.43368561167687,273.34999999999997,4.11875,14,0.13
21030,SPACE CADET RED,219,40,4.431747354642931,272.37,1.27075,37,0.3
84429A,MEDIUM PINK BUDDHA HEAD ,92,27,2.7352296944647043,271.4,2.95,22,0.12
84192,ASSORTED COLOUR METAL CAT ,226,39,7.990716610968951,271.1,1.2402564102564102,29,0.31
85131D,BEADED CRYSTAL HEART PINK ON STICK,488,24,21.588375830860755,270.94,0.77,17,0.66
47351B,BLUE  VOILE LAMPSHADE,98,14,11.961476626107792,269.9,2.9214285714285717,11,0.13
72793,BLACK BOX MIRROR LANTERN,55,10,7.011894655987543,268.75,5.5600000000000005,5,0.07
90201A,PURPLE ENAMEL FLOWER RING,91,20,3.940010686600522,268.45,2.95,16,0.12
23203,JUMBO BAG VINTAGE DOILEY ,143,6,37.938986104885124,268.44,2.0316666666666667,6,0.19
21698,MOCK LOBSTER FRIDGE MAGNET,450,48,9.327664185043123,268.34,0.6843750000000001,38,0.61
35638B,PINK/BLUE STRING CURTAIN ,115,8,20.859650045003153,268.25,3.45,7,0.16
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,413,39,18.75986470145065,267.96999999999997,1.364102564102564,27,0.56
16202A,PASTEL PINK PHOTO ALBUM ,660,19,93.55915663083803,266.45,3.694210526315789,16,0.89
20847,ZINC HEART LATTICE CHARGER LARGE,71,20,3.1701734968294715,266.25,3.75,17,0.1
84482,BUTTONS DESIGN JEWELLERY BOX,71,29,1.5717644065678844,266.25,3.75,22,0.1
23481,PEARLISED IVORY HEART SMALL ,217,30,7.636948900296972,266.21,1.2429999999999999,23,0.29
35981C,WHITE SNOW SCANDINAVIAN STOCKING ,563,65,9.787231674286343,266.14,0.4870769230769231,55,0.76
23489,"GARLAND, VINTAGE BELLS",92,10,4.732863826479693,265.88,2.89,10,0.12
84926A,WAKE UP COCKEREL TILE COASTER,651,42,13.702857099266812,265.59,0.6785714285714286,29,0.88
37482P,CUBIC MUG PINK POLKA DOT,104,18,2.8399576541075717,265.2,2.55,17,0.14
85195,HANGING HEART BASKET,145,16,23.242113357724882,265.14,2.074375,14,0.2
35968,FOLK ART METAL HEART T-LIGHT HOLDER,701,57,11.117818568600173,264.03999999999996,0.3768421052631579,49,0.95
84576,BLUE CAT BISCUIT BARREL PINK HEART,84,21,3.847076812334269,264.0,4.173809523809524,19,0.11
37343,POLKADOT MUG PINK ,178,22,9.923080795173064,262.86,1.5754545454545452,18,0.24
47586A,PINK FAIRY CAKE CUSHION COVER,199,28,10.239138005220317,262.65,2.1249999999999996,23,0.27
90201C,RED ENAMEL FLOWER RING,89,19,2.8490277401821635,262.55,2.95,16,0.12
84509G,FAIRY CAKE PLACEMATS ,75,21,5.005711024134619,262.05,3.711904761904762,18,0.1
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,319,20,14.485837003232174,261.90999999999997,1.135,19,0.43
23194,GYMKHANNA TREASURE BOOK BOX,120,14,2.138089935299395,261.84000000000003,2.189285714285714,14,0.16
84623,PINK GINGHAM ROSE FLOOR CUSHION,53,12,4.420167280531222,261.35,6.7,8,0.07
21196,ROUND WHITE CONFETTI IN TUBE,158,18,6.557936866706816,260.7,1.65,16,0.21
90120C,GREEN MURANO TWIST BRACELET,61,17,2.0633353923142184,259.25,4.25,12,0.08
84924F,PSYCHEDELIC METAL SIGN CALENDAR,973,8,221.1979963097057,259.15,1.7650000000000001,8,1.32
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,912,20,192.65988575452695,258.36,0.898,17,1.24
23032,DOORKNOB CRACKED GLAZE IVORY,174,5,61.09991816688464,258.3,1.6099999999999999,5,0.24
20800,LARGE GLASS SUNDAE DISH CLEAR,996,2,698.6214998123089,258.2,1.4,2,1.35
85129B,BEADED CRYSTAL HEART GREEN SMALL,210,36,5.704634707223342,258.08,1.3066666666666666,26,0.28
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,62,12,9.814954576223638,258.06,4.580000000000001,11,0.08
22268,DECORATION SITTING BUNNY,1335,43,31.078206640952093,257.60999999999996,0.20534883720930233,32,1.81
22287,DECORATION WOBBLY CHICKEN,521,29,23.67410091613179,256.11,0.6506896551724138,25,0.71
77081,FLOWER WINDMILL,219,18,16.614132892351194,255.51,1.228888888888889,17,0.3
23137,ZINC WIRE SWEETHEART LETTER TRAY,80,20,5.201214433086505,253.24,3.4539999999999997,18,0.11
90085,CRYSTAL STILETTO PHONE CHARM,297,17,24.5843386301595,252.45,0.85,14,0.4
22134,MINI LADLE LOVE HEART RED ,630,55,38.76989008372834,252.24,0.4636363636363636,28,0.85
85033S,SET/6 SILVER REINDEER T-LIGHTS,242,40,7.541169058523405,252.2,0.975,34,0.33
21341,KASBAH LANTERN WITH GLASS ,56,15,5.662743740155179,250.8,4.623333333333334,15,0.08
