StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand,safety_stock,reorder_point,eoq,current_stock,stock_status,recommended_action
23578,SNACK TRAY RED GINGHAM,56,11,2.9480347845486987,109.2,1.95,11,0.08,13,14,48,9,Critical Risk,Order 48 units immediately
22876,"NUMBER TILE COTTAGE GARDEN, 8",56,2,28.284271247461906,109.2,1.95,2,0.08,124,125,48,205,Optimal,Maintain current stock levels
22870,"NUMBER TILE COTTAGE GARDEN, 2",56,2,28.284271247461906,109.2,1.95,2,0.08,124,125,48,272,Overstocked,Overstock alert: Pause purchase orders (Excess: 22 units)
22871,"NUMBER TILE COTTAGE GARDEN, 3 ",56,2,28.284271247461906,109.2,1.95,2,0.08,124,125,48,50,Critical Risk,Order 199 units immediately
22868,"NUMBER TILE COTTAGE GARDEN, 0 ",56,2,28.284271247461906,109.2,1.95,2,0.08,124,125,48,240,Optimal,Maintain current stock levels
22875,"NUMBER TILE COTTAGE GARDEN, 7",56,2,28.284271247461906,109.2,1.95,2,0.08,124,125,48,132,Optimal,Maintain current stock levels
22872,"NUMBER TILE COTTAGE GARDEN, 4",56,2,28.284271247461906,109.2,1.95,2,0.08,124,125,48,170,Optimal,Maintain current stock levels
22874,"NUMBER TILE COTTAGE GARDEN, 6",56,2,28.284271247461906,109.2,1.95,2,0.08,124,125,48,293,Overstocked,Overstock alert: Pause purchase orders (Excess: 43 units)
72134,COLUMBIAN  CUBE CANDLE ,320,21,22.951916612572383,109.16,0.6519047619047619,15,0.43,101,105,154,109,Optimal,Maintain current stock levels
90214L,"LETTER ""L"" BLING KEY RING",114,29,5.243574533810463,107.94,1.1837931034482758,20,0.15,23,25,84,34,Optimal,Maintain current stock levels
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,86,23,3.670736751715554,107.5,1.25,20,0.12,17,18,73,6,Critical Risk,Order 73 units immediately
22868,NUMBER TILE COTTAGE GARDEN 0 ,55,12,3.579190699111471,107.25,1.95,12,0.07,16,17,45,9,Critical Risk,Order 45 units immediately
22135,MINI LADLE LOVE HEART PINK,242,45,5.453476326198183,106.56,0.4655555555555555,20,0.33,24,27,135,24,Reorder Triggered,Order 135 units immediately
71495B,CD WALL TIDY RED FLOWERS,288,12,29.667858334935776,106.56,0.3999999999999999,8,0.39,130,133,147,49,Critical Risk,Order 214 units immediately
22881,NUMBER TILE VINTAGE FONT 2,81,14,6.907950507913343,106.39,1.747142857142857,9,0.11,31,32,59,55,Optimal,Maintain current stock levels
23477,WOODLAND LARGE BLUE FELT HEART,85,8,3.8890872965260113,106.25,1.25,8,0.12,17,18,73,23,Optimal,Maintain current stock levels
90108,BLUE BLOSSOM HAIR CLIP,101,13,6.977987366877908,106.05,1.05,12,0.14,31,32,86,49,Optimal,Maintain current stock levels
22433,WATERING CAN PINK BUNNY,54,5,7.823042886243178,105.3,1.95,5,0.07,35,36,45,25,Critical Risk,Order 46 units immediately
22875,NUMBER TILE COTTAGE GARDEN 7,54,16,3.0304015135511886,105.3,1.95,16,0.07,14,15,45,15,Reorder Triggered,Order 45 units immediately
17090D,VANILLA INCENSE 40 CONES IN TIN,88,30,2.8518999514943246,105.2,1.2366666666666668,21,0.12,13,14,73,25,Optimal,Maintain current stock levels
79144B,PAINTED LIGHTBULB STAR+ MOON,259,41,6.145888969019225,105.18,0.4163414634146341,36,0.35,27,30,139,73,Overstocked,Overstock alert: Pause purchase orders (Excess: 13 units)
16169D,WRAP WINTER FOREST,250,9,8.333333333333334,105.0,0.42,9,0.34,37,40,137,17,Critical Risk,Order 137 units immediately
84199,GLOW IN DARK DOLPHINS,511,65,10.852529836225,104.79,0.209076923076923,58,0.69,48,53,195,120,Overstocked,Overstock alert: Pause purchase orders (Excess: 14 units)
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,123,19,4.694777489137756,104.55,0.85,17,0.17,21,23,97,37,Optimal,Maintain current stock levels
23151,ZINC SWEETHEART SOAP DISH,59,19,2.746608754286421,104.41,1.953157894736842,18,0.08,12,13,48,21,Optimal,Maintain current stock levels
21118,SHOPPING BAG DOORSTOP,69,7,6.491753010001008,104.25,2.5357142857142856,7,0.09,29,30,45,43,Optimal,Maintain current stock levels
84705B,FAIRY CAKES PHOTO FRAME,83,2,24.748737341529164,103.75,1.25,2,0.11,109,110,70,50,Critical Risk,Order 169 units immediately
10138,ASSORTED COLOUR JUMBO PEN,247,16,21.826493839674143,103.74,0.42,14,0.33,96,99,135,50,Critical Risk,Order 145 units immediately
35607A,PINK FLUFFY CHRISTMAS DECORATION,545,28,21.85047188719552,103.55,0.19,27,0.74,96,102,202,166,Optimal,Maintain current stock levels
72133,COLUMBIAN CANDLE RECTANGLE,99,29,4.313742503237351,102.87,1.2200000000000002,24,0.13,19,20,77,22,Optimal,Maintain current stock levels
35096B,RED VICTORIAN FABRIC HEART BOX,288,21,29.804601753995737,102.63,0.4138095238095238,20,0.39,131,134,147,311,Overstocked,Overstock alert: Pause purchase orders (Excess: 43 units)
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,77,8,7.209864274529921,101.75,1.61875,8,0.1,32,33,59,40,Optimal,Maintain current stock levels
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",238,20,6.544583939974216,101.6,0.4609999999999999,18,0.32,29,32,133,20,Critical Risk,Order 133 units immediately
22871,NUMBER TILE COTTAGE GARDEN 3 ,52,10,3.259175083088085,101.4,1.95,10,0.07,15,16,45,30,Optimal,Maintain current stock levels
22876,NUMBER TILE COTTAGE GARDEN 8,52,11,3.437758254761643,101.4,1.95,11,0.07,16,17,45,17,Reorder Triggered,Order 45 units immediately
35910A,MULTICOLOUR EASTER RABBIT ,52,12,2.1461734799546397,101.4,1.95,12,0.07,10,11,45,17,Optimal,Maintain current stock levels
16248B,BLUE HOLE PUNCH,81,12,13.335700547436913,101.25,1.25,12,0.11,59,60,70,111,Optimal,Maintain current stock levels
21089,SET/6 GREEN SPRING PAPER CUPS,316,36,5.712698192178598,100.98,0.3688888888888889,32,0.43,25,29,154,67,Overstocked,Overstock alert: Pause purchase orders (Excess: 9 units)
84549,CROCHET WHITE RABBIT KEYRING ,64,9,7.131697631778223,100.8,1.6277777777777775,9,0.09,32,33,56,68,Overstocked,Overstock alert: Pause purchase orders (Excess: 2 units)
72821,CUPID SCENTED CANDLE IN GLASS,61,15,4.165618915885244,100.65,1.65,13,0.08,19,20,52,36,Optimal,Maintain current stock levels
22884,NUMBER TILE VINTAGE FONT 5,78,18,6.389329339748008,100.54,1.7922222222222222,14,0.11,28,29,58,53,Optimal,Maintain current stock levels
22883,NUMBER TILE VINTAGE FONT 4,78,11,7.542606253206455,100.54,1.6918181818181817,9,0.11,33,34,60,81,Overstocked,Overstock alert: Pause purchase orders (Excess: 13 units)
75172,PAINTED SEA SHELL METAL WINDCHIME,97,11,10.274416594806556,100.31,2.1354545454545457,11,0.13,45,46,58,44,Critical Risk,Order 58 units immediately
22736,"RIBBON REEL, MAKING SNOWMEN ",60,5,4.47213595499958,99.0,1.65,5,0.08,20,21,52,7,Critical Risk,Order 52 units immediately
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,60,5,0.0,99.0,1.65,5,0.08,0,1,52,1,Reorder Triggered,Order 52 units immediately
16161G,WRAP BAD HAIR DAY,975,33,14.596855203028555,97.5,0.1,31,1.32,64,74,269,58,Critical Risk,Order 269 units immediately
20957,PORCELAIN HANGING BELL SMALL,67,12,4.52183255959016,97.15,1.45,12,0.09,20,21,59,37,Optimal,Maintain current stock levels
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,68,5,25.96728711282717,95.4,2.29,5,0.09,114,115,47,195,Optimal,Maintain current stock levels
17084J,LOVE POTION MASALA INCENSE,454,19,9.602631218358304,95.34,0.21,17,0.62,42,47,185,76,Optimal,Maintain current stock levels
72606A,BROWN ANTIQUE CUBE CANDLE,226,18,21.87994575276161,94.92,0.42,18,0.31,96,99,131,34,Critical Risk,Order 161 units immediately
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,88,6,18.65118405535334,94.8,1.6833333333333336,5,0.12,82,83,63,158,Optimal,Maintain current stock levels
90214E,"LETTER ""E"" BLING KEY RING",95,33,3.4528753937622025,94.75,1.1627272727272726,25,0.13,16,17,79,18,Optimal,Maintain current stock levels
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,56,5,8.64291617453276,94.7,2.03,5,0.08,38,39,47,69,Optimal,Maintain current stock levels
21241,GREEN POLKADOT CUP,111,10,10.650508595054667,94.35,0.85,9,0.15,47,49,91,75,Optimal,Maintain current stock levels
47593A,CAROUSEL DESIGN BABY BIB,75,14,6.979168375156973,93.75,1.25,13,0.1,31,32,67,34,Optimal,Maintain current stock levels
35610A,PINK CHRISTMAS FLOCK DROPLET ,138,8,19.09188309203678,92.82,1.0425,8,0.19,84,86,100,52,Critical Risk,Order 118 units immediately
17084A,TRANQUILITY MASALA INCENSE,442,18,8.36816250982554,92.82,0.21,14,0.6,37,42,182,22,Critical Risk,Order 182 units immediately
22886,NUMBER TILE VINTAGE FONT 7,74,13,7.31875006842716,92.74,1.7315384615384617,8,0.1,32,33,57,71,Overstocked,Overstock alert: Pause purchase orders (Excess: 5 units)
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,244,20,9.811915420065866,92.72,0.38,20,0.33,43,46,135,107,Overstocked,Overstock alert: Pause purchase orders (Excess: 15 units)
22880,NUMBER TILE VINTAGE FONT 1,73,13,7.194192814792377,90.79,1.7315384615384617,10,0.1,32,33,57,58,Optimal,Maintain current stock levels
90214J,"LETTER ""J"" BLING KEY RING",81,30,3.3129838618631267,89.73,1.218,19,0.11,15,16,71,9,Critical Risk,Order 71 units immediately
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,213,2,14.849242404917495,89.46000000000001,0.42,2,0.29,65,68,127,81,Optimal,Maintain current stock levels
84437A,S/6 PINK EASTER DECS IN BOX,105,19,4.073879137636532,89.25,0.85,17,0.14,18,19,88,37,Optimal,Maintain current stock levels
79191D,RETRO PLASTIC DAISY TRAY,105,31,3.6576624534880073,89.25,0.85,28,0.14,16,17,88,35,Overstocked,Overstock alert: Pause purchase orders (Excess: 1 units)
84388,WISE MAN STAR SHAPE EGG PAN,70,23,3.007237646224449,89.03999999999999,1.4856521739130435,21,0.09,14,15,58,9,Critical Risk,Order 58 units immediately
20660,VIP LUGGAGE TAG ,71,27,3.0018987343673027,88.75,1.25,22,0.1,14,15,67,5,Critical Risk,Order 67 units immediately
90214M,"LETTER ""M"" BLING KEY RING",79,29,3.194823399144957,87.23,1.216896551724138,19,0.11,14,15,71,29,Optimal,Maintain current stock levels
35822B,"ACRYLIC BEAD CHAIN, BLUE",229,1,1.0,87.02,0.38,1,0.31,5,8,131,9,Optimal,Maintain current stock levels
71406C,BLACK ORANGE SQUEEZER,206,31,5.173962936967976,86.52,0.42,21,0.28,23,25,124,22,Critical Risk,Order 124 units immediately
22887,NUMBER TILE VINTAGE FONT 8,70,13,7.263360810011455,84.94,1.7315384615384617,10,0.09,32,33,54,11,Critical Risk,Order 54 units immediately
17027A,INCENSE BAZAAR CANNABIS,228,2,42.42640687119285,84.84,0.355,1,0.31,186,189,131,282,Optimal,Maintain current stock levels
35271S,GOLD PRINT PAPER BAG,414,18,33.12543007489954,84.17999999999999,0.2027777777777777,17,0.56,145,149,176,324,Overstocked,Overstock alert: Pause purchase orders (Excess: 26 units)
90088,CRYSTAL KEY+LOCK PHONE CHARM,99,12,8.624752960889003,84.14999999999999,0.85,8,0.13,38,39,85,94,Overstocked,Overstock alert: Pause purchase orders (Excess: 16 units)
35838B,S/6 SILVER ORNAMENETAL CANDLE,97,24,4.657664713105715,82.45,0.85,21,0.13,21,22,85,34,Optimal,Maintain current stock levels
35913B,WHITE/PINK CHICK EASTER DECORATION,97,21,4.1530252885841,82.45,0.8499999999999999,17,0.13,19,20,85,29,Optimal,Maintain current stock levels
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,108,3,31.74901573277509,82.44,1.2266666666666666,2,0.15,139,141,82,69,Critical Risk,Order 211 units immediately
16051,TEATIME PENCIL W STAMP ASST,938,3,479.2007234273894,82.2,0.3,3,1.27,2092,2101,264,3168,Optimal,Maintain current stock levels
35609A,PINK FEATHER CHRISTMAS DECORATION,427,18,12.337439697954094,82.19,0.2488888888888889,17,0.58,54,59,179,68,Optimal,Maintain current stock levels
22579,WOODEN TREE CHRISTMAS SCANDISPOT,96,3,6.928203230275509,81.6,0.85,3,0.13,31,32,85,53,Optimal,Maintain current stock levels
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",96,8,0.0,81.6,0.85,8,0.13,0,1,85,2,Optimal,Maintain current stock levels
16011, ANIMAL STICKERS,385,12,11.758620306615548,80.85,0.21,10,0.52,52,56,169,47,Critical Risk,Order 169 units immediately
22531,MAGIC SLATE CIRCUS PARADE  ,192,4,0.0,80.64,0.42,4,0.26,0,2,120,2,Reorder Triggered,Order 120 units immediately
22530,MAGIC SLATE DOLLY GIRL ,192,4,0.0,80.64,0.42,4,0.26,0,2,120,2,Reorder Triggered,Order 120 units immediately
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,124,1,1.0,80.6,0.65,1,0.17,5,7,97,4,Critical Risk,Order 97 units immediately
23370,SET 36 COLOUR PENCILS DOILEY,64,3,9.237604307034012,80.0,1.25,3,0.09,41,42,63,29,Critical Risk,Order 63 units immediately
37471,MULTICOLOUR POLKADOT PLATE,696,2,475.1757569573599,78.60000000000001,0.475,2,0.94,2075,2082,227,5147,Overstocked,Overstock alert: Pause purchase orders (Excess: 983 units)
35931,PINK STAR CHRISTMAS DECORATION,156,15,12.187815929971093,78.11999999999999,0.4846666666666666,14,0.21,54,56,108,72,Optimal,Maintain current stock levels
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,71,10,17.252697051636755,78.11,1.231,9,0.1,76,77,67,114,Optimal,Maintain current stock levels
71495A,CD WALL TIDY BLUE OFFICE,213,9,33.44772040064913,77.94000000000001,0.3999999999999999,5,0.29,147,150,127,334,Overstocked,Overstock alert: Pause purchase orders (Excess: 34 units)
23497,CLASSIC CROME BICYCLE BELL ,60,2,25.45584412271571,77.4,1.35,2,0.08,112,113,57,282,Overstocked,Overstock alert: Pause purchase orders (Excess: 56 units)
90092,BLUE CRYSTAL BOOT PHONE CHARM,91,9,8.738484485945554,77.35,0.85,6,0.12,39,40,82,64,Optimal,Maintain current stock levels
22888,NUMBER TILE VINTAGE FONT 9 ,66,10,7.988881162104129,77.14,1.666,9,0.09,35,36,55,76,Overstocked,Overstock alert: Pause purchase orders (Excess: 4 units)
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",168,7,21.322914122292637,75.88,1.1171428571428572,7,0.23,94,96,107,98,Optimal,Maintain current stock levels
62043B,BLUE CHECK BAG W HANDLE 34X20CM,54,10,8.154071920757684,75.16000000000001,1.2399999999999998,8,0.07,36,37,56,36,Reorder Triggered,Order 56 units immediately
37399,"ASS RETROSPOOF MUGS,SPORTS",143,6,31.581112498876077,75.0,0.9733333333333332,6,0.19,138,140,102,167,Optimal,Maintain current stock levels
16161E,WRAP BOUDOIR ,750,9,156.62455107677084,75.0,0.1,8,1.02,684,692,237,1232,Optimal,Maintain current stock levels
23061,VINTAGE ENGRAVED HEART,60,4,6.0,75.0,1.25,4,0.08,27,28,60,51,Optimal,Maintain current stock levels
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,59,19,2.845947154231498,74.35,1.3710526315789473,12,0.08,13,14,57,14,Reorder Triggered,Order 57 units immediately
35610C,WHITE CHRISTMAS FLOCK DROPLET ,91,6,17.98239880179134,73.91,1.1116666666666666,6,0.12,79,80,77,48,Critical Risk,Order 111 units immediately
15030,FAN BLACK FRAME ,254,27,11.011390114363955,73.66,0.29,23,0.34,49,52,137,88,Optimal,Maintain current stock levels
79331,PINK FLOCK GLASS CANDLEHOLDER,60,9,3.64005494464026,73.60000000000001,1.3677777777777775,8,0.08,16,17,57,10,Critical Risk,Order 57 units immediately
90112,PINK DOLLY HAIR CLIPS,70,16,4.716990566028302,73.5,1.05,13,0.09,21,22,69,35,Optimal,Maintain current stock levels
84454,WOBBLING METAL CHICKEN EASTER,85,13,4.370648018608236,72.25,0.8499999999999999,11,0.12,20,21,82,39,Optimal,Maintain current stock levels
84753A,PINK EAU DE COLOGNE BOTTLE,85,15,4.3534332373864375,72.25,0.85,14,0.12,20,21,82,39,Optimal,Maintain current stock levels
35916C,PINK FELT HANGING HEART W FLOWER,85,9,4.096068575814836,72.25,0.85,9,0.12,18,19,82,38,Optimal,Maintain current stock levels
37471,MULTICOLOUR DOTS PLATE,688,2,480.83261120685233,71.80000000000001,0.475,2,0.93,2100,2107,226,4679,Overstocked,Overstock alert: Pause purchase orders (Excess: 465 units)
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,188,17,8.735492174423362,71.44,0.38,16,0.25,39,41,117,58,Optimal,Maintain current stock levels
22879,NUMBER TILE VINTAGE FONT 0,63,9,8.336666000266533,71.29,1.6344444444444444,7,0.09,37,38,55,73,Optimal,Maintain current stock levels
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,169,10,14.60175027560433,70.98,0.42,8,0.23,64,66,113,110,Optimal,Maintain current stock levels
22346,PARTY PIZZA DISH GREEN RETROSPOT,83,14,4.358268634963372,70.55,0.85,12,0.11,20,21,78,15,Critical Risk,Order 78 units immediately
37479P,CUBIC MUG FLOCK PINK ON BROWN,125,23,3.715154309245038,70.35,0.7656521739130434,17,0.17,17,19,97,7,Critical Risk,Order 97 units immediately
16020C,CLEAR STATIONERY BOX SET ,82,25,3.470350606687072,69.69999999999999,0.85,22,0.11,16,17,78,16,Reorder Triggered,Order 78 units immediately
81952V,ROUND PURPLE CLOCK WITH SUCKER,365,25,20.597329924045976,69.35,0.19,22,0.49,90,94,164,120,Optimal,Maintain current stock levels
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,175,15,17.532283147980255,69.18,0.416,14,0.24,77,79,115,131,Optimal,Maintain current stock levels
81952V,ROUND PURPLE CLOCK W/SUCKER,86,10,5.561774297230456,68.9,0.829,6,0.12,25,26,82,57,Overstocked,Overstock alert: Pause purchase orders (Excess: 5 units)
84251G,"GREETING CARD, OVERCROWDED POOL.",360,34,3.4912674355590934,68.39999999999999,0.19,32,0.49,16,20,164,15,Critical Risk,Order 164 units immediately
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,171,23,6.979359745033414,68.22,0.4134782608695652,19,0.23,31,33,113,20,Critical Risk,Order 113 units immediately
71215,METAL BASE FOR CANDLES,177,12,12.835497652993435,68.1,0.4091666666666667,10,0.24,57,59,115,143,Overstocked,Overstock alert: Pause purchase orders (Excess: 25 units)
81950B,FLOWER BLUE CLOCK W/SUCKER,80,15,4.15187851918806,68.0,0.85,14,0.11,19,20,78,11,Critical Risk,Order 78 units immediately
84510E,SET OF 4 GREEN CAROUSEL COASTERS,128,13,27.19634213715193,67.8,1.0230769230769232,12,0.17,119,121,96,164,Optimal,Maintain current stock levels
84926B,SCOTTS ROSES TILE COASTER,54,10,6.703233050799691,67.5,1.25,8,0.07,30,31,56,50,Optimal,Maintain current stock levels
47420,ASSORTED COLOUR SUCTION CUP HOOK,354,30,14.83100201232726,67.25999999999999,0.19,23,0.48,65,69,163,103,Optimal,Maintain current stock levels
35819P,"ACRYLIC HANGING JEWEL,PINK",95,7,11.716898663286043,66.55,0.5042857142857143,7,0.13,52,53,85,26,Critical Risk,Order 85 units immediately
84455,SET OF 3 RABBIT CARROTS EASTER,78,16,4.36463056855904,66.3,0.85,15,0.11,20,21,78,9,Critical Risk,Order 78 units immediately
71143,SILVER BOOK MARK WITH BEADS,78,13,3.894440481849308,66.3,0.8499999999999999,10,0.11,18,19,78,11,Critical Risk,Order 78 units immediately
40002,WHITE BAMBOO RIBS LAMPSHADE,78,1,1.0,66.3,0.85,1,0.11,5,6,78,10,Optimal,Maintain current stock levels
72369A,PINK CLEAR GLASS CANDLE PLATE,53,9,3.48010216963685,66.25,1.25,8,0.07,16,17,56,26,Optimal,Maintain current stock levels
90089,PINK CRYSTAL SKULL PHONE CHARM,88,11,5.5497747702046425,66.22,0.73,11,0.12,25,26,82,22,Critical Risk,Order 82 units immediately
47598,NEW ENGLAND EGG WARMER,120,23,3.667504994594485,66.0,0.55,17,0.16,17,19,94,33,Optimal,Maintain current stock levels
85072,OCCASIONS GIFT CARD ASSORTMENT,120,1,1.0,66.0,0.55,1,0.16,5,7,94,15,Overstocked,Overstock alert: Pause purchase orders (Excess: 1 units)
79329,PINK FLOCK GLASS CANDLEHOLDER,100,7,25.493229726826726,65.94,1.2871428571428571,7,0.14,112,113,78,45,Critical Risk,Order 180 units immediately
20835,FRENCH LATTICE CUSHION COVER ,78,8,3.1052950170405937,64.98,0.8325,8,0.11,14,15,78,21,Optimal,Maintain current stock levels
79534,MULTICOLOUR GLASS PLATE,116,18,3.9291103950808033,63.8,0.55,14,0.16,18,20,94,37,Optimal,Maintain current stock levels
22987,"WRAP , SUMMER ROSE DESIGN",150,6,0.0,63.0,0.42,6,0.2,0,2,105,2,Reorder Triggered,Order 105 units immediately
72709,IVORY SCULPTED RND CANDLE ,74,13,3.660250797067859,62.9,0.8499999999999999,10,0.1,16,17,74,17,Reorder Triggered,Order 74 units immediately
90214G,"LETTER ""G"" BLING KEY RING",69,21,4.051454765178271,62.25,1.112857142857143,13,0.09,18,19,67,32,Optimal,Maintain current stock levels
47348A,FUSCHIA VOILE POINTY SHOE DEC,103,16,6.153251173160413,62.01,0.78,12,0.14,27,28,88,64,Overstocked,Overstock alert: Pause purchase orders (Excess: 8 units)
17136A,BLUE STONES ON WIRE FOR CANDLE,743,34,18.396528580539776,61.78,0.1067647058823529,28,1.01,81,89,236,186,Overstocked,Overstock alert: Pause purchase orders (Excess: 8 units)
22578,WOODEN STAR CHRISTMAS SCANDISPOT,72,2,0.0,61.2,0.85,2,0.1,0,1,74,2,Optimal,Maintain current stock levels
22565,FELTCRAFT HAIRBANDS PINK + WHITE ,72,6,0.0,61.2,0.85,6,0.1,0,1,74,2,Optimal,Maintain current stock levels
22537,MAGIC SLATE DINOSAUR,144,3,0.0,60.48,0.42,3,0.2,0,2,105,3,Optimal,Maintain current stock levels
84251F,"GREETING CARD, RITA",312,31,5.072379348793279,59.28,0.19,26,0.42,23,26,152,45,Optimal,Maintain current stock levels
72051S,BAG OF SILVER STONES,141,20,10.918236796151753,59.22,0.42,18,0.19,48,50,102,67,Optimal,Maintain current stock levels
35607B,BLACK FEATHER CHRISTMAS DECORATION,310,16,22.34241109042024,58.9,0.19,15,0.42,98,101,152,73,Critical Risk,Order 152 units immediately
90214D,"LETTER ""D"" BLING KEY RING",65,19,4.127358443278006,58.21,1.1489473684210525,11,0.09,19,20,66,37,Optimal,Maintain current stock levels
